2.7815e+00,2.3403e+00,1.0000e+00,0.0000e+00
3.5394e+00,3.0344e+00,1.0000e+00,0.0000e+00
3.7599e+00,9.9894e-01,1.0000e+00,0.0000e+00
3.5169e+00,2.4807e+00,1.0000e+00,0.0000e+00
3.0376e+00,2.9118e+00,1.0000e+00,0.0000e+00
8.6932e+00,2.2790e+00,0.0000e+00,1.0000e+00
4.6141e+00,3.7064e+00,1.0000e+00,0.0000e+00
3.1521e+00,1.5665e+00,1.0000e+00,0.0000e+00
2.6559e+00,4.8781e+00,0.0000e+00,1.0000e+00
7.2702e+00,5.9880e+00,0.0000e+00,1.0000e+00
3.5782e+00,1.5366e+00,1.0000e+00,0.0000e+00
3.0444e+00,4.0954e+00,1.0000e+00,0.0000e+00
8.9038e+00,3.4921e+00,0.0000e+00,1.0000e+00
2.6481e+00,2.6592e+00,1.0000e+00,0.0000e+00
4.7473e+00,7.8155e+00,0.0000e+00,1.0000e+00
1.1743e+01,3.7726e+00,0.0000e+00,1.0000e+00
6.8495e+00,6.5911e+00,0.0000e+00,1.0000e+00
6.6340e+00,8.6660e+00,0.0000e+00,1.0000e+00
3.3733e+00,8.6370e-01,1.0000e+00,0.0000e+00
3.1264e+00,3.8661e+00,0.0000e+00,1.0000e+00
4.5029e+00,5.7208e+00,0.0000e+00,1.0000e+00
2.7853e+00,1.1766e+00,1.0000e+00,0.0000e+00
2.7826e+00,1.7620e+00,0.0000e+00,1.0000e+00
2.8920e+00,7.9823e+00,0.0000e+00,1.0000e+00
5.4591e+00,4.0946e+00,0.0000e+00,1.0000e+00
2.1648e+00,3.9744e+00,0.0000e+00,1.0000e+00
7.2144e+00,6.9513e+00,0.0000e+00,1.0000e+00
2.7475e+00,2.7330e+00,1.0000e+00,0.0000e+00
1.2287e+00,2.2239e+00,1.0000e+00,0.0000e+00
7.1112e+00,4.6504e+00,0.0000e+00,1.0000e+00
4.6235e+00,4.2056e+00,1.0000e+00,0.0000e+00
2.5462e+00,2.7346e+00,1.0000e+00,0.0000e+00
1.0446e+01,7.6944e+00,0.0000e+00,1.0000e+00
6.1406e+00,6.3714e+00,0.0000e+00,1.0000e+00
6.2978e+00,5.9661e+00,0.0000e+00,1.0000e+00
3.8580e+00,5.1954e+00,0.0000e+00,1.0000e+00
3.1279e+00,7.4496e+00,0.0000e+00,1.0000e+00
5.7350e+00,7.5510e+00,0.0000e+00,1.0000e+00
1.7256e+00,4.4221e+00,1.0000e+00,0.0000e+00
4.2977e+00,1.4256e+00,1.0000e+00,0.0000e+00
2.4941e+00,2.6027e+00,1.0000e+00,0.0000e+00
3.1242e+00,5.4803e+00,0.0000e+00,1.0000e+00
7.1162e+00,5.0611e+00,0.0000e+00,1.0000e+00
2.5742e+00,7.5450e+00,0.0000e+00,1.0000e+00
4.4166e+00,4.6275e+00,0.0000e+00,1.0000e+00
9.3626e+00,6.7933e+00,0.0000e+00,1.0000e+00
2.1909e+00,1.8109e+00,1.0000e+00,0.0000e+00
3.9659e+00,3.8970e+00,1.0000e+00,0.0000e+00
4.9865e+00,3.4820e+00,0.0000e+00,1.0000e+00
3.3856e+00,3.5939e+00,1.0000e+00,0.0000e+00
2.6273e+00,1.8968e+00,1.0000e+00,0.0000e+00
3.0248e+00,3.4617e+00,1.0000e+00,0.0000e+00
2.5129e+00,3.2619e+00,1.0000e+00,0.0000e+00
3.3610e+00,4.1455e+00,1.0000e+00,0.0000e+00
2.5793e+00,1.8607e+00,1.0000e+00,0.0000e+00
5.8654e+00,9.3750e+00,0.0000e+00,1.0000e+00
1.2369e+00,6.8694e-01,1.0000e+00,0.0000e+00
5.7839e+00,5.2414e+00,0.0000e+00,1.0000e+00
2.7916e+00,2.7544e+00,1.0000e+00,0.0000e+00
8.0112e+00,5.9151e+00,0.0000e+00,1.0000e+00
7.6392e+00,1.0450e+00,0.0000e+00,1.0000e+00
4.9419e+00,4.3694e+00,0.0000e+00,1.0000e+00
7.1535e-01,3.1034e+00,1.0000e+00,0.0000e+00
2.8997e+00,2.5330e+00,1.0000e+00,0.0000e+00
5.7480e+00,6.2068e+00,0.0000e+00,1.0000e+00
8.0262e+00,7.2851e+00,0.0000e+00,1.0000e+00
3.3286e+00,5.3072e+00,1.0000e+00,0.0000e+00
4.5839e+00,3.2802e+00,0.0000e+00,1.0000e+00
4.1742e+00,4.8668e+00,1.0000e+00,0.0000e+00
4.7296e+00,8.7556e+00,0.0000e+00,1.0000e+00
2.4665e+00,3.5848e+00,1.0000e+00,0.0000e+00
3.6403e+00,2.3689e+00,1.0000e+00,0.0000e+00
4.8467e+00,4.9616e+00,1.0000e+00,0.0000e+00
3.9576e+00,6.4021e+00,0.0000e+00,1.0000e+00
3.9145e+00,1.1174e+00,1.0000e+00,0.0000e+00
6.0525e+00,2.6936e+00,0.0000e+00,1.0000e+00
7.3350e+00,6.1719e+00,0.0000e+00,1.0000e+00
2.6262e+00,1.4331e+00,1.0000e+00,0.0000e+00
4.8028e+00,7.0384e+00,0.0000e+00,1.0000e+00
5.9181e+00,8.3851e+00,0.0000e+00,1.0000e+00
8.2555e+00,8.1706e+00,0.0000e+00,1.0000e+00
4.9245e+00,6.5900e+00,0.0000e+00,1.0000e+00
4.0695e+00,3.4801e+00,0.0000e+00,1.0000e+00
8.3637e+00,3.6270e+00,0.0000e+00,1.0000e+00
1.7060e+00,3.1052e+00,1.0000e+00,0.0000e+00
5.4586e+00,5.6316e+00,0.0000e+00,1.0000e+00
1.0611e+01,4.0111e+00,0.0000e+00,1.0000e+00
3.4950e+00,3.0867e+00,1.0000e+00,0.0000e+00
4.0093e+00,2.2142e+00,1.0000e+00,0.0000e+00
5.5511e+00,6.2283e+00,0.0000e+00,1.0000e+00
3.1324e+00,2.3889e+00,0.0000e+00,1.0000e+00
2.9792e+00,4.3376e+00,1.0000e+00,0.0000e+00
2.6478e+00,2.7849e+00,1.0000e+00,0.0000e+00
4.1507e+00,2.8512e+00,1.0000e+00,0.0000e+00
7.5538e+00,1.1333e+01,0.0000e+00,1.0000e+00
2.4229e+00,2.8229e+00,1.0000e+00,0.0000e+00
6.7924e+00,8.9832e+00,0.0000e+00,1.0000e+00
2.8849e+00,3.7293e+00,1.0000e+00,0.0000e+00
6.6958e+00,5.8555e+00,0.0000e+00,1.0000e+00
2.5796e+00,2.3908e+00,1.0000e+00,0.0000e+00
6.0655e+00,1.4590e+00,1.0000e+00,0.0000e+00
3.1074e+00,6.4895e+00,0.0000e+00,1.0000e+00
3.2033e+00,3.4264e+00,1.0000e+00,0.0000e+00
4.2509e+00,3.9471e+00,0.0000e+00,1.0000e+00
2.7145e+00,3.9076e+00,1.0000e+00,0.0000e+00
3.9645e+00,6.3022e+00,0.0000e+00,1.0000e+00
4.9755e+00,2.9510e+00,0.0000e+00,1.0000e+00
3.4372e+00,7.8207e+00,0.0000e+00,1.0000e+00
4.7923e+00,8.4876e+00,0.0000e+00,1.0000e+00
5.9255e+00,3.2643e+00,0.0000e+00,1.0000e+00
3.4772e+00,2.1987e+00,1.0000e+00,0.0000e+00
5.2463e+00,8.2654e+00,0.0000e+00,1.0000e+00
3.4206e+00,5.1008e+00,0.0000e+00,1.0000e+00
1.9165e+00,1.8097e+00,1.0000e+00,0.0000e+00
2.5268e+00,2.1424e+00,1.0000e+00,0.0000e+00
5.4522e+00,7.2777e+00,0.0000e+00,1.0000e+00
2.2491e+00,1.5318e+00,1.0000e+00,0.0000e+00
7.2830e+00,4.4848e+00,0.0000e+00,1.0000e+00
4.8278e+00,2.5910e+00,1.0000e+00,0.0000e+00
2.8640e+00,6.9591e-01,1.0000e+00,0.0000e+00
3.6765e+00,1.4417e+00,0.0000e+00,1.0000e+00
6.5882e+00,5.8364e+00,0.0000e+00,1.0000e+00
3.6301e+00,3.8074e+00,1.0000e+00,0.0000e+00
7.9229e+00,5.5499e+00,0.0000e+00,1.0000e+00
3.0854e+00,3.5789e+00,1.0000e+00,0.0000e+00
4.4105e+00,4.1240e+00,0.0000e+00,1.0000e+00
4.5401e+00,1.1938e+00,1.0000e+00,0.0000e+00
7.0000e+00,6.6824e+00,0.0000e+00,1.0000e+00
3.7534e+00,4.6643e+00,0.0000e+00,1.0000e+00
2.6432e+00,3.2167e+00,1.0000e+00,0.0000e+00
6.7033e+00,5.9381e+00,0.0000e+00,1.0000e+00
3.1884e+00,3.6595e+00,1.0000e+00,0.0000e+00
7.2265e+00,9.0686e+00,0.0000e+00,1.0000e+00
4.0431e+00,3.0178e+00,1.0000e+00,0.0000e+00
7.2814e+00,6.8476e+00,0.0000e+00,1.0000e+00
6.3288e+00,4.2628e+00,0.0000e+00,1.0000e+00
3.1623e+00,9.3475e-01,1.0000e+00,0.0000e+00
4.0723e+00,3.3503e+00,1.0000e+00,0.0000e+00
5.6816e+00,5.1586e+00,0.0000e+00,1.0000e+00
3.6545e+00,4.8375e+00,1.0000e+00,0.0000e+00
6.7502e+00,9.8045e+00,0.0000e+00,1.0000e+00
3.7844e+00,2.1946e+00,1.0000e+00,0.0000e+00
6.9755e+00,6.7801e+00,0.0000e+00,1.0000e+00
2.1940e+00,2.5923e+00,1.0000e+00,0.0000e+00
5.1449e+00,6.2005e+00,0.0000e+00,1.0000e+00
2.7200e+00,3.2687e+00,1.0000e+00,0.0000e+00
6.8614e+00,8.5353e+00,0.0000e+00,1.0000e+00
3.5491e+00,2.2981e+00,1.0000e+00,0.0000e+00
5.1111e+00,2.3045e+00,1.0000e+00,0.0000e+00
2.6124e+00,3.5975e+00,1.0000e+00,0.0000e+00
1.1791e+01,6.8032e+00,0.0000e+00,1.0000e+00
2.3584e+00,1.3607e+00,1.0000e+00,0.0000e+00
1.2942e+00,3.0110e+00,1.0000e+00,0.0000e+00
3.5447e+00,1.5802e+00,1.0000e+00,0.0000e+00
6.4439e+00,3.3729e+00,0.0000e+00,1.0000e+00
4.1512e+00,7.2635e+00,0.0000e+00,1.0000e+00
2.2524e+00,4.3101e+00,1.0000e+00,0.0000e+00
4.8312e+00,8.2189e+00,0.0000e+00,1.0000e+00
5.2652e+00,2.2543e+00,1.0000e+00,0.0000e+00
5.4660e+00,3.0135e+00,1.0000e+00,0.0000e+00
4.7349e+00,5.4079e+00,0.0000e+00,1.0000e+00
2.5966e+00,4.4018e+00,1.0000e+00,0.0000e+00
4.3178e+00,4.3060e+00,1.0000e+00,0.0000e+00
1.7006e+00,3.1893e+00,1.0000e+00,0.0000e+00
2.9006e+00,8.0222e+00,0.0000e+00,1.0000e+00
5.0327e+00,7.0062e+00,0.0000e+00,1.0000e+00
2.4981e+00,1.2441e+00,1.0000e+00,0.0000e+00
3.8852e+00,3.9624e+00,1.0000e+00,0.0000e+00
6.2787e+00,1.7772e+00,0.0000e+00,1.0000e+00
7.5007e+00,4.5248e+00,0.0000e+00,1.0000e+00
7.0332e+00,5.0188e+00,0.0000e+00,1.0000e+00
5.2241e+00,6.9952e+00,0.0000e+00,1.0000e+00
2.1791e+00,2.8333e+00,1.0000e+00,0.0000e+00
7.0192e+00,1.0333e+01,0.0000e+00,1.0000e+00
2.9255e+00,3.8395e+00,1.0000e+00,0.0000e+00
1.8282e+00,4.6946e+00,1.0000e+00,0.0000e+00
2.1920e+00,2.8678e+00,1.0000e+00,0.0000e+00
7.0224e+00,4.4402e+00,0.0000e+00,1.0000e+00
8.1618e+00,4.6764e+00,0.0000e+00,1.0000e+00
7.6612e+00,8.1354e+00,0.0000e+00,1.0000e+00
7.1569e+00,7.4169e+00,0.0000e+00,1.0000e+00
1.1062e+01,6.8331e+00,0.0000e+00,1.0000e+00
3.1098e+00,3.3362e+00,1.0000e+00,0.0000e+00
8.5427e+00,1.0659e+01,0.0000e+00,1.0000e+00
2.8335e+00,2.0876e+00,1.0000e+00,0.0000e+00
4.1625e+00,1.6369e+00,1.0000e+00,0.0000e+00
6.5155e+00,6.6093e+00,0.0000e+00,1.0000e+00
5.7853e+00,5.9029e+00,0.0000e+00,1.0000e+00
1.3475e+00,2.1317e+00,1.0000e+00,0.0000e+00
7.8742e+00,1.9175e+00,0.0000e+00,1.0000e+00
2.9140e+00,2.6874e+00,1.0000e+00,0.0000e+00
1.0076e+00,4.6924e+00,1.0000e+00,0.0000e+00
3.9395e+00,7.0979e+00,0.0000e+00,1.0000e+00
2.5311e+00,2.1551e+00,1.0000e+00,0.0000e+00
2.7640e+00,2.6436e+00,1.0000e+00,0.0000e+00
5.6265e+00,4.4261e+00,0.0000e+00,1.0000e+00
1.9860e+00,4.0045e+00,1.0000e+00,0.0000e+00
6.0139e+00,5.8794e+00,0.0000e+00,1.0000e+00
4.2170e+00,9.1488e+00,0.0000e+00,1.0000e+00
2.9126e+00,1.1043e+00,1.0000e+00,0.0000e+00
3.2758e+00,2.2358e+00,1.0000e+00,0.0000e+00
7.8217e+00,8.0769e+00,0.0000e+00,1.0000e+00
3.9229e+00,2.5386e+00,1.0000e+00,0.0000e+00
5.7742e+00,6.4972e+00,0.0000e+00,1.0000e+00
3.8927e+00,1.9622e+00,1.0000e+00,0.0000e+00
3.0934e+00,4.8679e+00,1.0000e+00,0.0000e+00
4.9292e+00,5.9479e+00,0.0000e+00,1.0000e+00
5.6135e+00,2.7588e+00,1.0000e+00,0.0000e+00
2.9224e+00,5.8852e+00,0.0000e+00,1.0000e+00
9.3459e+00,8.1134e+00,0.0000e+00,1.0000e+00
4.0406e+00,6.8308e+00,0.0000e+00,1.0000e+00
2.8242e+00,3.8120e+00,1.0000e+00,0.0000e+00
4.7692e+00,6.9890e+00,0.0000e+00,1.0000e+00
4.9103e+00,3.8763e-01,1.0000e+00,0.0000e+00
3.5929e+00,4.3191e+00,1.0000e+00,0.0000e+00
1.4437e+00,2.2794e+00,1.0000e+00,0.0000e+00
5.2126e+00,4.5382e+00,0.0000e+00,1.0000e+00
4.3884e+00,5.2505e+00,0.0000e+00,1.0000e+00
3.8517e+00,4.4877e+00,1.0000e+00,0.0000e+00
4.3027e+00,3.9938e+00,1.0000e+00,0.0000e+00
4.8321e+00,5.0313e+00,1.0000e+00,0.0000e+00
6.3321e+00,8.8619e+00,0.0000e+00,1.0000e+00
6.8478e+00,5.5675e+00,0.0000e+00,1.0000e+00
5.9005e+00,8.0250e+00,0.0000e+00,1.0000e+00
4.4656e+00,3.5805e+00,1.0000e+00,0.0000e+00
2.6040e+00,2.5105e+00,1.0000e+00,0.0000e+00
1.1467e+00,3.3609e+00,1.0000e+00,0.0000e+00
3.2929e+00,1.9554e+00,1.0000e+00,0.0000e+00
6.9462e+00,6.9127e+00,0.0000e+00,1.0000e+00
3.0326e+00,5.3565e+00,0.0000e+00,1.0000e+00
8.8181e+00,4.7336e+00,0.0000e+00,1.0000e+00
3.0176e+00,3.1605e+00,1.0000e+00,0.0000e+00
2.9737e+00,3.6887e+00,1.0000e+00,0.0000e+00
3.9352e+00,4.2646e+00,1.0000e+00,0.0000e+00
5.3730e+00,7.0477e+00,0.0000e+00,1.0000e+00
3.8398e+00,2.8817e+00,1.0000e+00,0.0000e+00
2.2808e+00,3.1436e+00,1.0000e+00,0.0000e+00
2.3943e+00,2.2958e+00,1.0000e+00,0.0000e+00
3.2201e+00,2.8117e+00,1.0000e+00,0.0000e+00
3.1755e+00,1.4488e+00,1.0000e+00,0.0000e+00
5.6489e+00,1.4795e+00,0.0000e+00,1.0000e+00
1.9545e+00,2.9111e+00,1.0000e+00,0.0000e+00
4.2131e+00,3.5369e+00,1.0000e+00,0.0000e+00
3.0903e+00,2.6233e+00,1.0000e+00,0.0000e+00
2.7494e+00,4.3058e+00,1.0000e+00,0.0000e+00
3.7873e+00,4.5489e+00,0.0000e+00,1.0000e+00
4.0668e+00,2.6561e+00,1.0000e+00,0.0000e+00
9.8782e+00,7.3814e+00,0.0000e+00,1.0000e+00
8.3099e+00,2.7487e+00,0.0000e+00,1.0000e+00
8.1189e+00,4.3012e+00,0.0000e+00,1.0000e+00
7.4315e+00,5.2726e+00,0.0000e+00,1.0000e+00
6.4456e+00,3.7875e+00,0.0000e+00,1.0000e+00
2.5588e+00,6.3011e+00,0.0000e+00,1.0000e+00
2.7062e+00,2.1062e+00,1.0000e+00,0.0000e+00
1.3180e+00,3.2495e-01,1.0000e+00,0.0000e+00
7.0471e+00,5.4899e+00,0.0000e+00,1.0000e+00
4.7923e+00,6.4256e+00,0.0000e+00,1.0000e+00
8.0288e+00,6.5391e+00,0.0000e+00,1.0000e+00
2.5569e+00,5.1325e+00,1.0000e+00,0.0000e+00
2.3642e+00,1.5904e+00,1.0000e+00,0.0000e+00
6.1996e+00,5.4889e+00,0.0000e+00,1.0000e+00
7.8942e+00,4.9474e+00,0.0000e+00,1.0000e+00
2.8348e+00,2.1342e+00,1.0000e+00,0.0000e+00
3.8077e+00,3.1436e+00,1.0000e+00,0.0000e+00
5.4496e+00,5.7000e+00,0.0000e+00,1.0000e+00
5.9574e+00,3.1253e+00,0.0000e+00,1.0000e+00
8.3254e+00,8.2081e+00,0.0000e+00,1.0000e+00
3.0407e+00,2.9338e+00,1.0000e+00,0.0000e+00
2.0033e+00,4.7273e+00,1.0000e+00,0.0000e+00
4.4855e+00,3.3944e+00,1.0000e+00,0.0000e+00
3.8200e+00,4.2305e+00,1.0000e+00,0.0000e+00
8.0549e+00,4.2876e+00,0.0000e+00,1.0000e+00
2.6889e+00,3.4682e+00,1.0000e+00,0.0000e+00
6.4067e+00,7.5061e+00,0.0000e+00,1.0000e+00
7.2875e+00,6.4939e+00,0.0000e+00,1.0000e+00
7.9253e-01,8.3457e+00,0.0000e+00,1.0000e+00
7.6781e+00,1.0138e+01,0.0000e+00,1.0000e+00
5.0450e+00,2.3142e+00,0.0000e+00,1.0000e+00
2.8196e+00,3.4567e+00,1.0000e+00,0.0000e+00
2.5580e+00,4.3718e+00,1.0000e+00,0.0000e+00
4.6797e+00,5.7982e+00,0.0000e+00,1.0000e+00
5.5080e+00,1.1549e+01,0.0000e+00,1.0000e+00
2.0939e+00,3.5837e+00,1.0000e+00,0.0000e+00
1.7988e+00,3.3430e+00,1.0000e+00,0.0000e+00
4.0911e+00,8.1999e+00,0.0000e+00,1.0000e+00
3.9081e+00,3.2715e+00,1.0000e+00,0.0000e+00
3.2171e+00,5.8936e+00,0.0000e+00,1.0000e+00
5.3917e+00,7.6608e+00,0.0000e+00,1.0000e+00
2.0975e+00,4.1551e+00,1.0000e+00,0.0000e+00
7.9348e+00,3.2512e+00,0.0000e+00,1.0000e+00
2.7804e+00,2.9487e+00,1.0000e+00,0.0000e+00
4.0059e+00,2.3132e+00,1.0000e+00,0.0000e+00
6.4152e+00,8.1981e+00,0.0000e+00,1.0000e+00
6.5025e+00,2.2854e+00,0.0000e+00,1.0000e+00
5.0110e+00,7.8085e+00,0.0000e+00,1.0000e+00
3.7794e+00,7.5061e-01,1.0000e+00,0.0000e+00
6.4015e+00,7.8920e+00,0.0000e+00,1.0000e+00
3.5389e+00,3.6536e+00,1.0000e+00,0.0000e+00
5.0623e+00,2.9565e+00,1.0000e+00,0.0000e+00
6.6096e+00,4.1210e+00,0.0000e+00,1.0000e+00
2.3653e+00,2.6680e+00,1.0000e+00,0.0000e+00
7.6995e+00,4.5048e+00,0.0000e+00,1.0000e+00
8.4692e+00,3.8137e+00,0.0000e+00,1.0000e+00
3.6396e+00,3.5521e+00,1.0000e+00,0.0000e+00
6.5150e+00,7.9693e+00,0.0000e+00,1.0000e+00
4.5149e+00,5.0677e+00,0.0000e+00,1.0000e+00
4.0733e+00,6.0180e+00,0.0000e+00,1.0000e+00
5.7601e+00,7.7129e+00,0.0000e+00,1.0000e+00
6.7736e+00,7.3788e+00,0.0000e+00,1.0000e+00
5.6057e+00,6.8113e+00,0.0000e+00,1.0000e+00
9.6255e+00,3.3089e+00,0.0000e+00,1.0000e+00
1.1609e+00,3.6369e+00,1.0000e+00,0.0000e+00
4.3029e+00,3.2365e+00,0.0000e+00,1.0000e+00
7.0678e+00,3.9912e+00,0.0000e+00,1.0000e+00
4.5391e+00,3.1565e+00,1.0000e+00,0.0000e+00
5.5948e+00,4.3568e+00,0.0000e+00,1.0000e+00
6.4304e+00,2.8182e+00,0.0000e+00,1.0000e+00
5.3171e-01,1.4458e+00,1.0000e+00,0.0000e+00
8.2744e+00,4.1517e+00,0.0000e+00,1.0000e+00
1.5655e+00,2.9112e+00,1.0000e+00,0.0000e+00
1.0449e+01,8.1838e+00,0.0000e+00,1.0000e+00
2.1996e+00,2.1815e+00,1.0000e+00,0.0000e+00
4.4081e+00,4.1795e+00,0.0000e+00,1.0000e+00
3.5438e+00,2.6641e+00,1.0000e+00,0.0000e+00
1.8869e+00,1.6637e+00,1.0000e+00,0.0000e+00
5.3010e+00,3.7387e+00,1.0000e+00,0.0000e+00
4.2878e+00,8.4247e+00,0.0000e+00,1.0000e+00
1.8476e+00,2.8629e+00,1.0000e+00,0.0000e+00
5.5069e+00,6.3647e+00,0.0000e+00,1.0000e+00
