1.5121e+00,1.8748e+00,1.0000e+00,0.0000e+00
6.7776e+00,3.6523e+00,0.0000e+00,1.0000e+00
4.1126e+00,2.9289e+00,1.0000e+00,0.0000e+00
3.0856e+00,2.7216e+00,1.0000e+00,0.0000e+00
3.7728e+00,3.7832e+00,1.0000e+00,0.0000e+00
6.6701e+00,7.1296e+00,0.0000e+00,1.0000e+00
2.7879e+00,3.5422e+00,1.0000e+00,0.0000e+00
2.6621e+00,3.0022e+00,1.0000e+00,0.0000e+00
2.7254e+00,2.5428e+00,1.0000e+00,0.0000e+00
4.6218e+00,6.9354e+00,0.0000e+00,1.0000e+00
4.3106e+00,4.1711e+00,1.0000e+00,0.0000e+00
1.7434e+00,4.2892e+00,1.0000e+00,0.0000e+00
2.6818e+00,3.6007e+00,1.0000e+00,0.0000e+00
2.0938e+00,3.1420e+00,1.0000e+00,0.0000e+00
6.6274e+00,3.0308e+00,0.0000e+00,1.0000e+00
3.6083e+00,4.3459e+00,1.0000e+00,0.0000e+00
5.6507e+00,8.7203e+00,0.0000e+00,1.0000e+00
5.6206e+00,7.6992e+00,0.0000e+00,1.0000e+00
1.5629e+00,1.0838e+01,0.0000e+00,1.0000e+00
4.4955e+00,2.7154e+00,1.0000e+00,0.0000e+00
2.0558e+00,6.5761e+00,0.0000e+00,1.0000e+00
1.5561e+00,3.4449e+00,1.0000e+00,0.0000e+00
6.8231e+00,4.1172e+00,0.0000e+00,1.0000e+00
8.2419e+00,7.6111e+00,0.0000e+00,1.0000e+00
7.9516e+00,6.0177e+00,0.0000e+00,1.0000e+00
3.1690e+00,7.9557e+00,0.0000e+00,1.0000e+00
5.4593e+00,3.2204e+00,0.0000e+00,1.0000e+00
8.7041e+00,1.0199e+01,0.0000e+00,1.0000e+00
5.9175e+00,1.0318e+01,0.0000e+00,1.0000e+00
6.1826e+00,5.2391e+00,0.0000e+00,1.0000e+00
2.3695e+00,4.6371e+00,1.0000e+00,0.0000e+00
2.2199e+00,3.7353e+00,1.0000e+00,0.0000e+00
4.8817e+00,5.0794e+00,0.0000e+00,1.0000e+00
8.0605e+00,5.2399e+00,0.0000e+00,1.0000e+00
5.1904e+00,8.2656e+00,0.0000e+00,1.0000e+00
4.5974e+00,3.6447e+00,1.0000e+00,0.0000e+00
4.6905e+00,4.9788e+00,0.0000e+00,1.0000e+00
3.0799e+00,3.3209e+00,1.0000e+00,0.0000e+00
2.0121e+00,3.7230e+00,1.0000e+00,0.0000e+00
3.0855e+00,1.2843e+00,1.0000e+00,0.0000e+00
2.0711e+00,2.4959e+00,1.0000e+00,0.0000e+00
2.9271e+00,4.8893e+00,1.0000e+00,0.0000e+00
6.4763e+00,4.3185e+00,0.0000e+00,1.0000e+00
6.4413e+00,5.2958e+00,0.0000e+00,1.0000e+00
6.6495e+00,7.1611e+00,0.0000e+00,1.0000e+00
8.4185e+00,5.9514e+00,0.0000e+00,1.0000e+00
9.2779e+00,7.8160e+00,0.0000e+00,1.0000e+00
2.2926e+00,5.2099e+00,1.0000e+00,0.0000e+00
6.6540e+00,4.3298e+00,0.0000e+00,1.0000e+00
9.3058e+00,1.0156e+01,0.0000e+00,1.0000e+00
2.9670e+00,2.4963e+00,1.0000e+00,0.0000e+00
5.6553e+00,7.4295e+00,0.0000e+00,1.0000e+00
4.2779e+00,3.5705e+00,1.0000e+00,0.0000e+00
6.2034e+00,8.9960e+00,0.0000e+00,1.0000e+00
2.6872e+00,4.0309e+00,1.0000e+00,0.0000e+00
5.4239e+00,6.8620e+00,0.0000e+00,1.0000e+00
5.7729e+00,5.8883e+00,0.0000e+00,1.0000e+00
2.6226e+00,4.3449e+00,1.0000e+00,0.0000e+00
2.2671e+00,2.2598e+00,1.0000e+00,0.0000e+00
5.1210e+00,3.9778e+00,1.0000e+00,0.0000e+00
6.1489e-01,2.4347e+00,1.0000e+00,0.0000e+00
1.1880e+00,2.0493e+00,1.0000e+00,0.0000e+00
-1.3851e-01,2.8630e+00,1.0000e+00,0.0000e+00
1.8581e+00,3.0599e+00,1.0000e+00,0.0000e+00
1.3749e+00,3.0829e+00,1.0000e+00,0.0000e+00
5.1702e+00,9.0039e+00,0.0000e+00,1.0000e+00
8.8227e+00,7.5707e+00,0.0000e+00,1.0000e+00
2.6734e+00,4.9854e+00,1.0000e+00,0.0000e+00
2.8939e+00,3.1929e+00,0.0000e+00,1.0000e+00
5.8324e+00,1.0508e+01,0.0000e+00,1.0000e+00
5.5953e+00,5.6335e+00,0.0000e+00,1.0000e+00
3.1162e+00,7.8919e+00,0.0000e+00,1.0000e+00
3.9532e+00,3.7891e+00,1.0000e+00,0.0000e+00
4.7416e+00,4.5866e+00,0.0000e+00,1.0000e+00
1.7069e+00,3.0839e+00,1.0000e+00,0.0000e+00
3.8392e+00,3.6452e+00,0.0000e+00,1.0000e+00
5.1526e+00,5.0217e+00,0.0000e+00,1.0000e+00
4.9240e+00,6.9329e+00,0.0000e+00,1.0000e+00
3.0790e+00,2.7118e+00,1.0000e+00,0.0000e+00
6.3660e+00,4.0169e+00,0.0000e+00,1.0000e+00
3.1053e+00,3.1506e+00,1.0000e+00,0.0000e+00
2.9939e+00,7.9914e+00,0.0000e+00,1.0000e+00
2.1186e+00,3.0903e+00,1.0000e+00,0.0000e+00
8.3288e+00,7.8514e+00,0.0000e+00,1.0000e+00
3.0343e+00,2.6375e+00,1.0000e+00,0.0000e+00
